Date, Instance, Algorithm, RandSeed, Duration, Optima
2026-02-11 18:13:35, QWH-50-70-1.txt, TABU(flow-400), 21, 156.556, 0
2026-02-11 18:14:36, QWH-50-70-1.txt, TABU(flow-400), 22, 60.842, 0
2026-02-11 18:19:15, QWH-50-70-1.txt, TABU(flow-400), 23, 279.462, 0
2026-02-11 18:21:24, QWH-50-70-1.txt, TABU(flow-400), 24, 128.606, 0
2026-02-11 18:22:27, QWH-50-70-1.txt, TABU(flow-400), 25, 62.799, 0
2026-02-11 18:23:49, QWH-50-70-1.txt, TABU(flow-400), 26, 82.455, 0
2026-02-11 18:39:04, QWH-50-70-1.txt, TABU(flow-400), 27, 915.3, 0
2026-02-11 18:53:47, QWH-50-70-1.txt, TABU(flow-400), 28, 882.051, 0
2026-02-11 19:02:32, QWH-50-70-1.txt, TABU(flow-400), 29, 524.979, 0
2026-02-11 19:07:22, QWH-50-70-1.txt, TABU(flow-400), 30, 290.668, 0
2026-02-19 14:54:42, QWH-50-70-1.txt, SRLS, 1, 9.004, 0
2026-02-19 14:54:43, QWH-50-70-1.txt, SRLS, 2, 1.023, 0
2026-02-19 14:54:45, QWH-50-70-1.txt, SRLS, 3, 1.387, 0
2026-02-19 14:54:49, QWH-50-70-1.txt, SRLS, 4, 3.798, 0
2026-02-19 14:54:49, QWH-50-70-1.txt, SRLS, 5, 0.611, 0
2026-02-19 14:54:52, QWH-50-70-1.txt, SRLS, 6, 2.715, 0
2026-02-19 14:54:54, QWH-50-70-1.txt, SRLS, 7, 1.719, 0
2026-02-19 14:54:57, QWH-50-70-1.txt, SRLS, 8, 2.881, 0
2026-02-19 14:55:05, QWH-50-70-1.txt, SRLS, 9, 7.873, 0
2026-02-19 14:55:07, QWH-50-70-1.txt, SRLS, 10, 1.762, 0
2026-02-19 14:55:12, QWH-50-70-1.txt, SRLS, 11, 5.503, 0
2026-02-19 14:55:13, QWH-50-70-1.txt, SRLS, 12, 0.858, 0
2026-02-19 14:55:22, QWH-50-70-1.txt, SRLS, 13, 8.841, 0
2026-02-19 14:55:26, QWH-50-70-1.txt, SRLS, 14, 3.239, 0
2026-02-19 14:55:33, QWH-50-70-1.txt, SRLS, 15, 7.197, 0
2026-02-19 14:55:35, QWH-50-70-1.txt, SRLS, 16, 2.131, 0
2026-02-19 14:55:40, QWH-50-70-1.txt, SRLS, 17, 4.361, 0
2026-02-19 14:55:42, QWH-50-70-1.txt, SRLS, 18, 2.030, 0
2026-02-19 14:55:43, QWH-50-70-1.txt, SRLS, 19, 0.944, 0
2026-02-19 14:55:48, QWH-50-70-1.txt, SRLS, 20, 5.165, 0
2026-02-19 14:55:50, QWH-50-70-1.txt, SRLS, 21, 1.555, 0
2026-02-19 14:55:53, QWH-50-70-1.txt, SRLS, 22, 3.437, 0
2026-02-19 14:56:03, QWH-50-70-1.txt, SRLS, 23, 9.749, 0
2026-02-19 14:56:04, QWH-50-70-1.txt, SRLS, 24, 0.563, 0
2026-02-19 14:56:08, QWH-50-70-1.txt, SRLS, 25, 4.147, 0
2026-02-19 14:56:09, QWH-50-70-1.txt, SRLS, 26, 0.331, 0
2026-02-19 14:56:11, QWH-50-70-1.txt, SRLS, 27, 1.893, 0
2026-02-19 14:56:12, QWH-50-70-1.txt, SRLS, 28, 1.484, 0
2026-02-19 14:56:14, QWH-50-70-1.txt, SRLS, 29, 1.476, 0
2026-02-19 14:56:15, QWH-50-70-1.txt, SRLS, 30, 0.809, 0
2026-02-19 14:56:16, QWH-50-70-10.txt, SRLS, 1, 0.833, 0
2026-02-19 14:56:16, QWH-50-70-10.txt, SRLS, 2, 0.245, 0
2026-02-19 14:56:26, QWH-50-70-10.txt, SRLS, 3, 9.699, 0
2026-02-19 14:56:27, QWH-50-70-10.txt, SRLS, 4, 1.188, 0
2026-02-19 14:56:30, QWH-50-70-10.txt, SRLS, 5, 2.379, 0
2026-02-19 14:56:32, QWH-50-70-10.txt, SRLS, 6, 2.554, 0
2026-02-19 14:56:33, QWH-50-70-10.txt, SRLS, 7, 0.602, 0
2026-02-19 14:56:37, QWH-50-70-10.txt, SRLS, 8, 3.476, 0
2026-02-19 14:56:38, QWH-50-70-10.txt, SRLS, 9, 1.604, 0
2026-02-19 14:56:41, QWH-50-70-10.txt, SRLS, 10, 2.486, 0
2026-02-19 14:56:43, QWH-50-70-10.txt, SRLS, 11, 1.500, 0
2026-02-19 14:56:43, QWH-50-70-10.txt, SRLS, 12, 0.404, 0
2026-02-19 14:56:49, QWH-50-70-10.txt, SRLS, 13, 6.303, 0
2026-02-19 14:56:52, QWH-50-70-10.txt, SRLS, 14, 2.353, 0
2026-02-19 14:56:53, QWH-50-70-10.txt, SRLS, 15, 0.671, 0
2026-02-19 14:56:54, QWH-50-70-10.txt, SRLS, 16, 0.838, 0
2026-02-19 14:56:55, QWH-50-70-10.txt, SRLS, 17, 1.133, 0
2026-02-19 14:56:57, QWH-50-70-10.txt, SRLS, 18, 2.009, 0
2026-02-19 14:56:58, QWH-50-70-10.txt, SRLS, 19, 0.849, 0
2026-02-19 14:56:59, QWH-50-70-10.txt, SRLS, 20, 0.929, 0
2026-02-19 14:57:00, QWH-50-70-10.txt, SRLS, 21, 0.944, 0
2026-02-19 14:57:02, QWH-50-70-10.txt, SRLS, 22, 2.013, 0
2026-02-19 14:57:05, QWH-50-70-10.txt, SRLS, 23, 2.490, 0
2026-02-19 14:57:09, QWH-50-70-10.txt, SRLS, 24, 3.897, 0
2026-02-19 14:57:11, QWH-50-70-10.txt, SRLS, 25, 1.802, 0
2026-02-19 14:57:12, QWH-50-70-10.txt, SRLS, 26, 0.650, 0
2026-02-19 14:57:12, QWH-50-70-10.txt, SRLS, 27, 0.756, 0
2026-02-19 14:57:15, QWH-50-70-10.txt, SRLS, 28, 2.294, 0
2026-02-19 14:57:16, QWH-50-70-10.txt, SRLS, 29, 1.219, 0
2026-02-19 14:57:18, QWH-50-70-10.txt, SRLS, 30, 1.364, 0
2026-02-19 14:57:20, QWH-50-70-100.txt, SRLS, 1, 2.159, 0
2026-02-19 14:57:37, QWH-50-70-100.txt, SRLS, 2, 16.696, 0
2026-02-19 14:58:13, QWH-50-70-100.txt, SRLS, 3, 36.121, 0
2026-02-19 14:58:25, QWH-50-70-100.txt, SRLS, 4, 12.228, 0
2026-02-19 14:58:36, QWH-50-70-100.txt, SRLS, 5, 11.105, 0
2026-02-19 14:59:15, QWH-50-70-100.txt, SRLS, 6, 38.674, 0
2026-02-19 14:59:17, QWH-50-70-100.txt, SRLS, 7, 2.074, 0
2026-02-19 14:59:18, QWH-50-70-100.txt, SRLS, 8, 0.947, 0
2026-02-19 14:59:36, QWH-50-70-100.txt, SRLS, 9, 17.143, 0
2026-02-19 14:59:55, QWH-50-70-100.txt, SRLS, 10, 18.824, 0
2026-02-19 15:00:23, QWH-50-70-100.txt, SRLS, 11, 27.752, 0
2026-02-19 15:01:38, QWH-50-70-100.txt, SRLS, 12, 75.090, 0
2026-02-19 15:03:38, QWH-50-70-100.txt, SRLS, 13, 119.718, 0
2026-02-19 15:03:39, QWH-50-70-100.txt, SRLS, 14, 1.247, 0
2026-02-19 15:04:23, QWH-50-70-100.txt, SRLS, 15, 44.221, 0
2026-02-19 15:04:37, QWH-50-70-100.txt, SRLS, 16, 13.630, 0
2026-02-19 15:04:41, QWH-50-70-100.txt, SRLS, 17, 3.563, 0
2026-02-19 15:06:21, QWH-50-70-100.txt, SRLS, 18, 99.987, 0
2026-02-19 15:06:22, QWH-50-70-100.txt, SRLS, 19, 0.960, 0
2026-02-19 15:06:25, QWH-50-70-100.txt, SRLS, 20, 2.573, 0
2026-02-19 15:06:28, QWH-50-70-100.txt, SRLS, 21, 3.660, 0
2026-02-19 15:06:58, QWH-50-70-100.txt, SRLS, 22, 29.633, 0
2026-02-19 15:07:25, QWH-50-70-100.txt, SRLS, 23, 26.975, 0
2026-02-19 15:08:26, QWH-50-70-100.txt, SRLS, 24, 60.645, 0
2026-02-19 15:09:09, QWH-50-70-100.txt, SRLS, 25, 43.352, 0
2026-02-19 15:09:25, QWH-50-70-100.txt, SRLS, 26, 15.925, 0
2026-02-19 15:09:33, QWH-50-70-100.txt, SRLS, 27, 7.800, 0
2026-02-19 15:09:56, QWH-50-70-100.txt, SRLS, 28, 22.686, 0
2026-02-19 15:10:14, QWH-50-70-100.txt, SRLS, 29, 18.068, 0
2026-02-19 15:10:20, QWH-50-70-100.txt, SRLS, 30, 5.635, 0
2026-02-19 15:10:21, QWH-50-70-11.txt, SRLS, 1, 1.064, 0
2026-02-19 15:10:24, QWH-50-70-11.txt, SRLS, 2, 3.101, 0
2026-02-19 15:10:28, QWH-50-70-11.txt, SRLS, 3, 3.472, 0
2026-02-19 15:10:30, QWH-50-70-11.txt, SRLS, 4, 1.817, 0
2026-02-19 15:10:35, QWH-50-70-11.txt, SRLS, 5, 5.222, 0
2026-02-19 15:10:36, QWH-50-70-11.txt, SRLS, 6, 0.883, 0
2026-02-19 15:10:40, QWH-50-70-11.txt, SRLS, 7, 3.677, 0
2026-02-19 15:10:41, QWH-50-70-11.txt, SRLS, 8, 0.416, 0
2026-02-19 15:10:42, QWH-50-70-11.txt, SRLS, 9, 1.404, 0
2026-02-19 15:10:48, QWH-50-70-11.txt, SRLS, 10, 6.111, 0
2026-02-19 15:10:51, QWH-50-70-11.txt, SRLS, 11, 2.429, 0
2026-02-19 15:10:53, QWH-50-70-11.txt, SRLS, 12, 2.256, 0
2026-02-19 15:10:55, QWH-50-70-11.txt, SRLS, 13, 1.713, 0
2026-02-19 15:10:59, QWH-50-70-11.txt, SRLS, 14, 4.005, 0
2026-02-19 15:11:00, QWH-50-70-11.txt, SRLS, 15, 1.100, 0
2026-02-19 15:11:02, QWH-50-70-11.txt, SRLS, 16, 1.653, 0
2026-02-19 15:11:03, QWH-50-70-11.txt, SRLS, 17, 0.630, 0
2026-02-19 15:11:04, QWH-50-70-11.txt, SRLS, 18, 0.674, 0
2026-02-19 15:11:05, QWH-50-70-11.txt, SRLS, 19, 1.478, 0
2026-02-19 15:11:06, QWH-50-70-11.txt, SRLS, 20, 0.237, 0
2026-02-19 15:11:12, QWH-50-70-11.txt, SRLS, 21, 6.115, 0
2026-02-19 15:11:14, QWH-50-70-11.txt, SRLS, 22, 1.928, 0
2026-02-19 15:11:15, QWH-50-70-11.txt, SRLS, 23, 0.747, 0
2026-02-19 15:11:17, QWH-50-70-11.txt, SRLS, 24, 2.006, 0
2026-02-19 15:11:18, QWH-50-70-11.txt, SRLS, 25, 1.309, 0
2026-02-19 15:11:26, QWH-50-70-11.txt, SRLS, 26, 7.363, 0
2026-02-19 15:11:28, QWH-50-70-11.txt, SRLS, 27, 2.322, 0
2026-02-19 15:11:30, QWH-50-70-11.txt, SRLS, 28, 2.146, 0
2026-02-19 15:11:36, QWH-50-70-11.txt, SRLS, 29, 5.898, 0
2026-02-19 15:11:38, QWH-50-70-11.txt, SRLS, 30, 1.673, 0
2026-02-19 15:11:46, QWH-50-70-12.txt, SRLS, 1, 7.667, 0
2026-02-19 15:11:51, QWH-50-70-12.txt, SRLS, 2, 4.588, 0
2026-02-19 15:11:54, QWH-50-70-12.txt, SRLS, 3, 3.175, 0
2026-02-19 15:12:00, QWH-50-70-12.txt, SRLS, 4, 5.876, 0
2026-02-19 15:12:01, QWH-50-70-12.txt, SRLS, 5, 1.359, 0
2026-02-19 15:12:15, QWH-50-70-12.txt, SRLS, 6, 13.057, 0
2026-02-19 15:12:19, QWH-50-70-12.txt, SRLS, 7, 4.409, 0
2026-02-19 15:12:20, QWH-50-70-12.txt, SRLS, 8, 0.347, 0
2026-02-19 15:12:21, QWH-50-70-12.txt, SRLS, 9, 1.325, 0
2026-02-19 15:12:27, QWH-50-70-12.txt, SRLS, 10, 6.293, 0
2026-02-19 15:12:31, QWH-50-70-12.txt, SRLS, 11, 3.715, 0
2026-02-19 15:12:38, QWH-50-70-12.txt, SRLS, 12, 6.759, 0
2026-02-19 15:12:46, QWH-50-70-12.txt, SRLS, 13, 7.923, 0
2026-02-19 15:12:47, QWH-50-70-12.txt, SRLS, 14, 0.902, 0
2026-02-19 15:12:51, QWH-50-70-12.txt, SRLS, 15, 3.407, 0
2026-02-19 15:12:53, QWH-50-70-12.txt, SRLS, 16, 1.694, 0
2026-02-19 15:12:57, QWH-50-70-12.txt, SRLS, 17, 4.333, 0
2026-02-19 15:13:00, QWH-50-70-12.txt, SRLS, 18, 2.436, 0
2026-02-19 15:13:05, QWH-50-70-12.txt, SRLS, 19, 4.889, 0
2026-02-19 15:13:09, QWH-50-70-12.txt, SRLS, 20, 4.420, 0
2026-02-19 15:13:11, QWH-50-70-12.txt, SRLS, 21, 1.844, 0
2026-02-19 15:13:15, QWH-50-70-12.txt, SRLS, 22, 3.694, 0
2026-02-19 15:13:16, QWH-50-70-12.txt, SRLS, 23, 1.210, 0
2026-02-19 15:13:25, QWH-50-70-12.txt, SRLS, 24, 8.629, 0
2026-02-19 15:13:29, QWH-50-70-12.txt, SRLS, 25, 3.754, 0
2026-02-19 15:13:30, QWH-50-70-12.txt, SRLS, 26, 1.239, 0
2026-02-19 15:13:31, QWH-50-70-12.txt, SRLS, 27, 1.163, 0
2026-02-19 15:13:33, QWH-50-70-12.txt, SRLS, 28, 1.125, 0
2026-02-19 15:13:34, QWH-50-70-12.txt, SRLS, 29, 1.104, 0
2026-02-19 15:13:36, QWH-50-70-12.txt, SRLS, 30, 2.140, 0
2026-02-19 15:14:42, QWH-50-70-13.txt, SRLS, 1, 65.872, 0
2026-02-19 15:15:35, QWH-50-70-13.txt, SRLS, 2, 52.699, 0
2026-02-19 15:15:47, QWH-50-70-13.txt, SRLS, 3, 12.141, 0
2026-02-19 15:16:52, QWH-50-70-13.txt, SRLS, 4, 64.535, 0
2026-02-19 15:17:07, QWH-50-70-13.txt, SRLS, 5, 15.282, 0
2026-02-19 15:17:25, QWH-50-70-13.txt, SRLS, 6, 17.976, 0
2026-02-19 15:21:03, QWH-50-70-13.txt, SRLS, 7, 217.418, 0
2026-02-19 15:21:50, QWH-50-70-13.txt, SRLS, 8, 47.332, 0
2026-02-19 15:22:57, QWH-50-70-13.txt, SRLS, 9, 66.911, 0
2026-02-19 15:23:15, QWH-50-70-13.txt, SRLS, 10, 17.267, 0
2026-02-19 15:24:40, QWH-50-70-13.txt, SRLS, 11, 84.922, 0
2026-02-19 15:26:53, QWH-50-70-13.txt, SRLS, 12, 133.486, 0
2026-02-19 15:27:21, QWH-50-70-13.txt, SRLS, 13, 27.174, 0
2026-02-19 15:27:53, QWH-50-70-13.txt, SRLS, 14, 32.353, 0
2026-02-19 15:29:53, QWH-50-70-13.txt, SRLS, 15, 120.251, 0
2026-02-19 15:30:04, QWH-50-70-13.txt, SRLS, 16, 10.549, 0
2026-02-19 15:30:05, QWH-50-70-13.txt, SRLS, 17, 0.979, 0
2026-02-19 15:32:22, QWH-50-70-13.txt, SRLS, 18, 136.576, 0
2026-02-19 15:32:36, QWH-50-70-13.txt, SRLS, 19, 14.155, 0
2026-02-19 15:32:44, QWH-50-70-13.txt, SRLS, 20, 7.819, 0
2026-02-19 15:33:03, QWH-50-70-13.txt, SRLS, 21, 19.185, 0
2026-02-19 15:33:40, QWH-50-70-13.txt, SRLS, 22, 36.423, 0
2026-02-19 15:34:33, QWH-50-70-13.txt, SRLS, 23, 53.126, 0
2026-02-19 15:34:34, QWH-50-70-13.txt, SRLS, 24, 0.970, 0
2026-02-19 15:34:38, QWH-50-70-13.txt, SRLS, 25, 3.832, 0
2026-02-19 15:34:47, QWH-50-70-13.txt, SRLS, 26, 8.905, 0
2026-02-19 15:36:34, QWH-50-70-13.txt, SRLS, 27, 106.756, 0
2026-02-19 15:36:39, QWH-50-70-13.txt, SRLS, 28, 4.987, 0
2026-02-19 15:36:45, QWH-50-70-13.txt, SRLS, 29, 5.673, 0
2026-02-19 15:37:53, QWH-50-70-13.txt, SRLS, 30, 67.976, 0
2026-02-19 15:37:54, QWH-50-70-14.txt, SRLS, 1, 0.464, 0
2026-02-19 15:37:55, QWH-50-70-14.txt, SRLS, 2, 1.022, 0
2026-02-19 15:37:56, QWH-50-70-14.txt, SRLS, 3, 0.954, 0
2026-02-19 15:37:57, QWH-50-70-14.txt, SRLS, 4, 0.756, 0
2026-02-19 15:37:57, QWH-50-70-14.txt, SRLS, 5, 0.298, 0
2026-02-19 15:38:01, QWH-50-70-14.txt, SRLS, 6, 4.030, 0
2026-02-19 15:38:03, QWH-50-70-14.txt, SRLS, 7, 1.196, 0
2026-02-19 15:38:05, QWH-50-70-14.txt, SRLS, 8, 2.540, 0
2026-02-19 15:38:07, QWH-50-70-14.txt, SRLS, 9, 1.487, 0
2026-02-19 15:38:08, QWH-50-70-14.txt, SRLS, 10, 1.141, 0
2026-02-19 15:38:09, QWH-50-70-14.txt, SRLS, 11, 0.941, 0
2026-02-19 15:38:10, QWH-50-70-14.txt, SRLS, 12, 0.682, 0
2026-02-19 15:38:11, QWH-50-70-14.txt, SRLS, 13, 1.147, 0
2026-02-19 15:38:13, QWH-50-70-14.txt, SRLS, 14, 1.833, 0
2026-02-19 15:38:15, QWH-50-70-14.txt, SRLS, 15, 2.222, 0
2026-02-19 15:38:17, QWH-50-70-14.txt, SRLS, 16, 1.293, 0
2026-02-19 15:38:18, QWH-50-70-14.txt, SRLS, 17, 1.001, 0
2026-02-19 15:38:19, QWH-50-70-14.txt, SRLS, 18, 1.115, 0
2026-02-19 15:38:21, QWH-50-70-14.txt, SRLS, 19, 1.365, 0
2026-02-19 15:38:23, QWH-50-70-14.txt, SRLS, 20, 1.920, 0
2026-02-19 15:38:23, QWH-50-70-14.txt, SRLS, 21, 0.252, 0
2026-02-19 15:38:28, QWH-50-70-14.txt, SRLS, 22, 5.055, 0
2026-02-19 15:38:30, QWH-50-70-14.txt, SRLS, 23, 1.744, 0
2026-02-19 15:38:32, QWH-50-70-14.txt, SRLS, 24, 2.155, 0
2026-02-19 15:38:34, QWH-50-70-14.txt, SRLS, 25, 1.559, 0
2026-02-19 15:38:35, QWH-50-70-14.txt, SRLS, 26, 1.027, 0
2026-02-19 15:38:36, QWH-50-70-14.txt, SRLS, 27, 0.752, 0
2026-02-19 15:38:37, QWH-50-70-14.txt, SRLS, 28, 0.908, 0
2026-02-19 15:38:38, QWH-50-70-14.txt, SRLS, 29, 0.604, 0
2026-02-19 15:38:40, QWH-50-70-14.txt, SRLS, 30, 2.266, 0
2026-02-19 15:38:44, QWH-50-70-15.txt, SRLS, 1, 3.968, 0
2026-02-19 15:38:45, QWH-50-70-15.txt, SRLS, 2, 1.005, 0
2026-02-19 15:38:46, QWH-50-70-15.txt, SRLS, 3, 0.245, 0
2026-02-19 15:38:50, QWH-50-70-15.txt, SRLS, 4, 3.973, 0
2026-02-19 15:38:52, QWH-50-70-15.txt, SRLS, 5, 1.578, 0
2026-02-19 15:38:53, QWH-50-70-15.txt, SRLS, 6, 1.823, 0
2026-02-19 15:38:54, QWH-50-70-15.txt, SRLS, 7, 0.682, 0
2026-02-19 15:38:55, QWH-50-70-15.txt, SRLS, 8, 1.078, 0
2026-02-19 15:38:56, QWH-50-70-15.txt, SRLS, 9, 0.628, 0
2026-02-19 15:38:57, QWH-50-70-15.txt, SRLS, 10, 0.914, 0
2026-02-19 15:38:58, QWH-50-70-15.txt, SRLS, 11, 0.542, 0
2026-02-19 15:39:00, QWH-50-70-15.txt, SRLS, 12, 1.716, 0
2026-02-19 15:39:01, QWH-50-70-15.txt, SRLS, 13, 0.769, 0
2026-02-19 15:39:01, QWH-50-70-15.txt, SRLS, 14, 0.488, 0
2026-02-19 15:39:02, QWH-50-70-15.txt, SRLS, 15, 0.549, 0
2026-02-19 15:39:03, QWH-50-70-15.txt, SRLS, 16, 0.632, 0
2026-02-19 15:39:04, QWH-50-70-15.txt, SRLS, 17, 1.225, 0
2026-02-19 15:39:04, QWH-50-70-15.txt, SRLS, 18, 0.173, 0
2026-02-19 15:39:05, QWH-50-70-15.txt, SRLS, 19, 0.432, 0
2026-02-19 15:39:08, QWH-50-70-15.txt, SRLS, 20, 2.956, 0
2026-02-19 15:39:09, QWH-50-70-15.txt, SRLS, 21, 0.614, 0
2026-02-19 15:39:14, QWH-50-70-15.txt, SRLS, 22, 5.685, 0
2026-02-19 15:39:15, QWH-50-70-15.txt, SRLS, 23, 0.157, 0
2026-02-19 15:39:19, QWH-50-70-15.txt, SRLS, 24, 4.586, 0
2026-02-19 15:39:20, QWH-50-70-15.txt, SRLS, 25, 0.513, 0
2026-02-19 15:39:21, QWH-50-70-15.txt, SRLS, 26, 0.753, 0
2026-02-19 15:39:22, QWH-50-70-15.txt, SRLS, 27, 1.478, 0
2026-02-19 15:39:25, QWH-50-70-15.txt, SRLS, 28, 2.656, 0
2026-02-19 15:39:26, QWH-50-70-15.txt, SRLS, 29, 0.547, 0
2026-02-19 15:39:28, QWH-50-70-15.txt, SRLS, 30, 1.596, 0
2026-02-19 15:39:29, QWH-50-70-16.txt, SRLS, 1, 1.345, 0
2026-02-19 15:39:31, QWH-50-70-16.txt, SRLS, 2, 1.501, 0
2026-02-19 15:39:31, QWH-50-70-16.txt, SRLS, 3, 0.221, 0
2026-02-19 15:39:33, QWH-50-70-16.txt, SRLS, 4, 1.710, 0
2026-02-19 15:39:36, QWH-50-70-16.txt, SRLS, 5, 3.154, 0
2026-02-19 15:39:40, QWH-50-70-16.txt, SRLS, 6, 3.540, 0
2026-02-19 15:39:41, QWH-50-70-16.txt, SRLS, 7, 0.933, 0
2026-02-19 15:39:42, QWH-50-70-16.txt, SRLS, 8, 0.745, 0
2026-02-19 15:39:43, QWH-50-70-16.txt, SRLS, 9, 0.720, 0
2026-02-19 15:39:43, QWH-50-70-16.txt, SRLS, 10, 0.563, 0
2026-02-19 15:39:44, QWH-50-70-16.txt, SRLS, 11, 0.396, 0
2026-02-19 15:39:44, QWH-50-70-16.txt, SRLS, 12, 0.462, 0
2026-02-19 15:39:45, QWH-50-70-16.txt, SRLS, 13, 0.906, 0
2026-02-19 15:39:46, QWH-50-70-16.txt, SRLS, 14, 0.820, 0
2026-02-19 15:39:50, QWH-50-70-16.txt, SRLS, 15, 3.795, 0
2026-02-19 15:39:51, QWH-50-70-16.txt, SRLS, 16, 0.484, 0
2026-02-19 15:39:53, QWH-50-70-16.txt, SRLS, 17, 1.866, 0
2026-02-19 15:39:54, QWH-50-70-16.txt, SRLS, 18, 0.694, 0
2026-02-19 15:39:54, QWH-50-70-16.txt, SRLS, 19, 0.597, 0
2026-02-19 15:39:55, QWH-50-70-16.txt, SRLS, 20, 0.375, 0
2026-02-19 15:39:55, QWH-50-70-16.txt, SRLS, 21, 0.445, 0
2026-02-19 15:39:56, QWH-50-70-16.txt, SRLS, 22, 0.427, 0
2026-02-19 15:39:57, QWH-50-70-16.txt, SRLS, 23, 0.491, 0
2026-02-19 15:39:58, QWH-50-70-16.txt, SRLS, 24, 0.979, 0
2026-02-19 15:39:58, QWH-50-70-16.txt, SRLS, 25, 0.422, 0
2026-02-19 15:39:59, QWH-50-70-16.txt, SRLS, 26, 0.520, 0
2026-02-19 15:40:00, QWH-50-70-16.txt, SRLS, 27, 0.919, 0
2026-02-19 15:40:00, QWH-50-70-16.txt, SRLS, 28, 0.503, 0
2026-02-19 15:40:02, QWH-50-70-16.txt, SRLS, 29, 0.972, 0
2026-02-19 15:40:02, QWH-50-70-16.txt, SRLS, 30, 0.588, 0
2026-02-19 15:40:03, QWH-50-70-17.txt, SRLS, 1, 1.023, 0
2026-02-19 15:40:04, QWH-50-70-17.txt, SRLS, 2, 0.648, 0
2026-02-19 15:40:07, QWH-50-70-17.txt, SRLS, 3, 2.238, 0
2026-02-19 15:40:08, QWH-50-70-17.txt, SRLS, 4, 1.282, 0
2026-02-19 15:40:12, QWH-50-70-17.txt, SRLS, 5, 3.827, 0
2026-02-19 15:40:18, QWH-50-70-17.txt, SRLS, 6, 5.984, 0
2026-02-19 15:40:20, QWH-50-70-17.txt, SRLS, 7, 1.519, 0
2026-02-19 15:40:27, QWH-50-70-17.txt, SRLS, 8, 7.586, 0
2026-02-19 15:40:29, QWH-50-70-17.txt, SRLS, 9, 1.127, 0
2026-02-19 15:40:30, QWH-50-70-17.txt, SRLS, 10, 1.296, 0
2026-02-19 15:40:31, QWH-50-70-17.txt, SRLS, 11, 1.323, 0
2026-02-19 15:40:39, QWH-50-70-17.txt, SRLS, 12, 7.546, 0
2026-02-19 15:40:41, QWH-50-70-17.txt, SRLS, 13, 2.277, 0
2026-02-19 15:40:47, QWH-50-70-17.txt, SRLS, 14, 4.914, 0
2026-02-19 15:40:50, QWH-50-70-17.txt, SRLS, 15, 2.913, 0
2026-02-19 15:40:52, QWH-50-70-17.txt, SRLS, 16, 2.639, 0
2026-02-19 15:40:53, QWH-50-70-17.txt, SRLS, 17, 0.268, 0
2026-02-19 15:40:55, QWH-50-70-17.txt, SRLS, 18, 2.080, 0
2026-02-19 15:41:01, QWH-50-70-17.txt, SRLS, 19, 6.080, 0
2026-02-19 15:41:03, QWH-50-70-17.txt, SRLS, 20, 1.981, 0
2026-02-19 15:41:04, QWH-50-70-17.txt, SRLS, 21, 0.415, 0
2026-02-19 15:41:06, QWH-50-70-17.txt, SRLS, 22, 1.795, 0
2026-02-19 15:41:07, QWH-50-70-17.txt, SRLS, 23, 1.380, 0
2026-02-19 15:41:15, QWH-50-70-17.txt, SRLS, 24, 7.326, 0
2026-02-19 15:41:17, QWH-50-70-17.txt, SRLS, 25, 2.067, 0
2026-02-19 15:41:22, QWH-50-70-17.txt, SRLS, 26, 5.627, 0
2026-02-19 15:41:24, QWH-50-70-17.txt, SRLS, 27, 1.171, 0
2026-02-19 15:41:29, QWH-50-70-17.txt, SRLS, 28, 5.147, 0
2026-02-19 15:41:30, QWH-50-70-17.txt, SRLS, 29, 0.779, 0
2026-02-19 15:41:33, QWH-50-70-17.txt, SRLS, 30, 2.583, 0
2026-02-19 15:41:33, QWH-50-70-18.txt, SRLS, 1, 0.789, 0
2026-02-19 15:41:35, QWH-50-70-18.txt, SRLS, 2, 1.186, 0
2026-02-19 15:41:37, QWH-50-70-18.txt, SRLS, 3, 1.606, 0
2026-02-19 15:41:37, QWH-50-70-18.txt, SRLS, 4, 0.642, 0
2026-02-19 15:41:38, QWH-50-70-18.txt, SRLS, 5, 0.518, 0
2026-02-19 15:41:39, QWH-50-70-18.txt, SRLS, 6, 0.928, 0
2026-02-19 15:41:41, QWH-50-70-18.txt, SRLS, 7, 1.430, 0
2026-02-19 15:41:41, QWH-50-70-18.txt, SRLS, 8, 0.480, 0
2026-02-19 15:41:45, QWH-50-70-18.txt, SRLS, 9, 3.544, 0
2026-02-19 15:41:46, QWH-50-70-18.txt, SRLS, 10, 1.528, 0
2026-02-19 15:41:51, QWH-50-70-18.txt, SRLS, 11, 4.373, 0
2026-02-19 15:41:53, QWH-50-70-18.txt, SRLS, 12, 1.511, 0
2026-02-19 15:41:54, QWH-50-70-18.txt, SRLS, 13, 1.435, 0
2026-02-19 15:41:56, QWH-50-70-18.txt, SRLS, 14, 1.497, 0
2026-02-19 15:41:57, QWH-50-70-18.txt, SRLS, 15, 0.976, 0
2026-02-19 15:41:59, QWH-50-70-18.txt, SRLS, 16, 1.940, 0
2026-02-19 15:42:00, QWH-50-70-18.txt, SRLS, 17, 0.635, 0
2026-02-19 15:42:02, QWH-50-70-18.txt, SRLS, 18, 2.200, 0
2026-02-19 15:42:04, QWH-50-70-18.txt, SRLS, 19, 1.595, 0
2026-02-19 15:42:04, QWH-50-70-18.txt, SRLS, 20, 0.287, 0
2026-02-19 15:42:05, QWH-50-70-18.txt, SRLS, 21, 0.426, 0
